Trial,Prompt,P_Yes,P_No,Entropy,Reply
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mid Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.184767510648,0.8152324893520001,0.6903962541461716,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mid Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.16885695214168314,0.8311430478583168,0.6550832777385293,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mid Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.06560483745906928,0.9343951625409306,0.3493034384152587,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mid Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.2068940488158881,0.7931059511841119,0.7355037293897309,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Mid Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.5039061705290805,0.4960938294709195,0.9999559737849572,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Nano Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.8311430478583168,0.16885695214168314,0.6550832777385293,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Nano Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.8080672135527632,0.19193278644723683,0.7054972350223498,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Nano Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.7549149868676283,0.24508501313237172,0.8033947069832642,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Nano Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.8175744761936437,0.18242552380635632,0.6853545351054099,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Nano Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.9149009549929797,0.08509904500702024,0.4198959550430445,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Small Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.8479677583778257,0.15203224162217424,0.614902710327276,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Small Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.6076631698328917,0.3923368301671084,0.9662910410620369,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Small Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.5736784074525096,0.4263215925474903,0.9842794537065725,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Small Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.30735801686526387,0.6926419831347361,0.8901001665238636,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Small Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.6039318337259583,0.3960681662740417,0.9686041030858334,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Discretionary sector and is a Small Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.8289388083214156,0.17106119167858438,0.6601265883612933,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Large Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.13846179056896438,0.8615382094310357,0.5801961602790209,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Large Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.1242130083520534,0.8757869916479466,0.5413509861898327,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Large Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.02800752060598813,0.9719924793940118,0.18429907822283348,No
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Large Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.06853749303199023,0.9314625069680097,0.3604420068442179,No
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Large Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.2720245510940225,0.7279754489059775,0.8443547622811589,No
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Mega Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.15405756269148546,0.8459424373085146,0.6199018927107472,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Mega Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.1561048974454574,0.8438951025545426,0.6249092613670377,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Mega Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.020332353342658753,0.9796676466573412,0.14330256674153682,No.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Micro Cap company and is in Africa. Will this stock underperform the median stock over the next 12 months?,0.9196425311777929,0.08035746882220708,0.4034375030440099,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Micro Cap company and is in Asia. Will this stock underperform the median stock over the next 12 months?,0.8056321889812553,0.19436781101874467,0.7105196803074314,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Micro Cap company and is in Europe. Will this stock underperform the median stock over the next 12 months?,0.7905303186696747,0.20946968133032526,0.7404678316400062,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Micro Cap company and is in North America. Will this stock underperform the median stock over the next 12 months?,0.600188359260205,0.3998116407397951,0.970840304708366,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Micro Cap company and is in Oceania. Will this stock underperform the median stock over the next 12 months?,0.7025300573952054,0.2974699426047947,0.8781761527127838,Yes.
"['sector', 'market_cap', 'continent']",The stock is in the Consumer Staples sector and is a Micro Cap company and is in South America. Will this stock underperform the median stock over the next 12 months?,0.8824278664544911,0.11757213354550883,0.5223415359335385,Yes.
